Tweet,username,author_id,favorites,retweets,date,geo,mentions,hashtags,Label
Não perca tempo! https:// goo.gl/11h8uK LINK Smartphone Samsung Galaxy J5 Duos com até 47% de desconto! #smartphone #oferta pic.twitter.com/QzbvKkRgB5,,832024288697909250,0,0,2017-06-29 21:51:12,,[],"['#smartphone', '#oferta']",0
??????? ?????????? ?? Samsung Galaxy S3 Android. http:// youtu.be/9yrZgcgtrRM,,916468316,0,0,2017-06-29 21:51:01,,[],[],0
Now up on the auction block: Samsung Galaxy S6 Edge SM-G925A - 64GB - Gold Platinum (AT&T) & Gear Fit $321.00 via … http:// ift.tt/2upJxbQ,,713083512241463296,0,0,2017-06-29 21:50:22,,[],[],0
Now up on the auction block: Samsung Galaxy S6 edge+ + SM-G928P - 32GB - Black Sapphire (Sprint+GSM Unlocked) $107… http:// ift.tt/2trX4m5,,713083512241463296,0,0,2017-06-29 21:50:22,,[],[],0
PREMIUM SPEED FAST Factory Unlock Code Service IMEI AT&T SAMSUNG GALAXY S7 S6 S5,,1013976518,0,0,2017-06-29 21:50:18,,[],[],0
Samsung Hadirkan Samsung Galaxy Tab A 2016 with S Pen http:// tagarteknologi.com/samsung-hadirk an-samsung-galaxy-tab-a-2016-with-s-pen/ … pic.twitter.com/saSFZ7JVC0,,873392946355228672,0,0,2017-06-29 21:50:03,,[],[],0
Samsung Galaxy Note 4 arrives with Quad HD display and a supercharged camera:,,880600991548137473,0,0,2017-06-29 21:49:38,,[],[],0
One Plus 5 vs Samsung Galaxy S8 - Fingerprint Scanner Test https:// youtu.be/yEyl-uHDEqg pic.twitter.com/rDL9xRkPeY,,820680881744596994,0,0,2017-06-29 21:49:38,,[],[],0
How to Update-Upgrade Samsung Galaxy S5 Sport to Nougat 7.0 – Android Nougat Update http://www. androidnougatupdate.online/how-to-update- upgrade-samsung-galaxy-s5-sport-to-nougat-7-0.html …,,837862384303734784,0,0,2017-06-29 21:49:33,,[],[],0
Spesifikasi dan harga samsung galaxy A8 Terbaru http:// bit.ly/2dGjXqX,,765473749311197189,0,0,2017-06-29 21:49:10,,[],[],0
I’m in the running to win a Samsung Galaxy S8 plus. Thanks to Worldlink. #win #giveaway https:// wn.nr/WYnnYd,,4851263987,0,0,2017-06-29 21:49:07,,[],"['#win', '#giveaway']",0
Samsung Galaxy Note 3 Giveaway https:// wn.nr/DRrGEq,,2851776797,0,0,2017-06-29 21:48:56,,[],[],0
Yo acá mirando este video... DEL POR QUÉ ESTE LOCO CAMBIÓ SU SAMSUNG GALAXY S7 POR EL ONEPLUS 3T https:// youtu.be/qoWTWoOkujE,,232888907,2,0,2017-06-29 21:48:43,,[],[],0
?????????? / Samsung Galaxy S8+ Exynos 8895 vs Snapdragon 835 benchmark comparison http://www. gsmarena.com/samsung_galaxy _s8_exynos_8895_vs_snapdragon_835_benchmark_comparison-news-24606.php …,,265454218,0,0,2017-06-29 21:48:28,,[],[],0
The best Australian Samsung Galaxy S8 deals in June http:// ift.tt/2t6GOVD,,293415807,0,0,2017-06-29 21:48:18,,[],[],0
Downloading the ' Samsung Galaxy S8 PSD Mockup' freebie on @MaterialUp ! http:// material.uplabs.com/posts/samsung- galaxy-s8-psd-mockup …,,3068523564,1,0,2017-06-29 21:48:18,,['@MaterialUp'],[],0
Cámara iPHONE 7 vs SAMSUNG GALAXY S7 https:// youtu.be/Nwgy0eUs728 vía @YouTube,,876216012445818882,0,0,2017-06-29 21:48:17,,['@YouTube'],[],0
[Pic] 170630 pic.twitter.com/w8tYj0yZbf Foto inédita de #Suho para Samsung Galaxy S8. Cr.: Raengi0921. Compartido... http:// fb.me/aB6lhYJbx,,3368360313,5,0,2017-06-29 21:48:13,,[],['#Suho'],0
Samsung Galaxy phones are feature packed! We can help clarify & address any device questions you may have. How may we help? ^NN https:// twitter.com/messages/compo se?recipient_id=62601419 …,,62601419,0,0,2017-06-29 21:46:51,,[],[],0
"#samsung galaxy c5 — pil dayanikliligina ve kamera goruntu kalitesine takiksaniz, almayin dedigim ... => https:// yazar.site/samsung-galaxy -c5/ …",,875850085665579008,0,0,2017-06-29 21:46:37,,[],['#samsung'],0
Adrienne Bailon TIFF Samsung Galaxy Lounge http:// thecelebtop.info/adrienne-bailo n-tiff-samsung-galaxy-lounge.html …,,842258444723884032,0,0,2017-06-29 21:46:36,,[],[],0
#TECHRADAR broadcast by #EMET_NEWS_PRESS : The best Australian Samsung Galaxy S8 deals in June http:// ow.ly/XaTp50cv1N2,,714386061833728001,0,0,2017-06-29 21:45:57,,[],"['#TECHRADAR', '#EMET_NEWS_PRESS']",0
"How to Reset Samsung GALAXY POCKET2 SM-G110B, https:// hardresetmyphone.com/reset-samsung- galaxy-pocket2-sm-g110b/ …",,714108631545946113,0,0,2017-06-29 21:45:48,,[],[],0
If you need covers for your printer click: http:// amzn.to/2rrBBKl The best Australian Samsung Galaxy S8 deals i... http:// bit.ly/2smnN4t pic.twitter.com/aFXSlbIyr5,,842445118003113985,1,0,2017-06-29 21:45:28,,[],[],0
The Samsung Galaxy S7/edge #GAN #Refurbished @EE via @EzMobiles 25GB £42.99 p/m #Love #Tech http:// tidd.ly/98f60ef3 pic.twitter.com/fH1FOwbQwS,,2485574457,2,1,2017-06-29 21:45:23,,"['@EE', '@EzMobiles']","['#GAN', '#Refurbished', '#Love', '#Tech']",0
Samsung Galaxy A5 6 2016 Unboxing english 4k UHD http://www. youtube.com/watch?feature= player_embedded&v=YwcCiqAFRiQ … https://www. mobilepricenow.pk/2017/06/30/sam sung-galaxy-a5-6-2016-unboxing-english-4k-uhd/ …,,789020051613548544,0,0,2017-06-29 21:45:04,,[],[],0
#offers #ebay #deals Samsung Galaxy Tab 4 SM-T337A 16GB Wi-Fi/4G White(AT&T) 8in http:// rover.ebay.com/rover/1/711-53 200-19255-0/1?ff3=2&toolid=10039&campid=5338077759&item=122572430942&vectorid=229466 … pic.twitter.com/BKgmCyU4W0,,860003134659342336,0,0,2017-06-29 21:44:42,,[],"['#offers', '#ebay', '#deals']",0
ARTINSTITUT : Quantum Big Data Cloud AI Book Chapter 4 - http://www. jjwxc.net/onebook.php?no velid=3220379&chapterid=4 … Samsung Galaxy S 4 Dummies : http://www. amazon.com/gp/product/111 8642228/ref=as_li_tf_tl?ie=UTF8&camp=1789&creative=9325&creativeASIN=1118642228&linkCode=as2&tag=hardwaresoftw-20 …,,2319610428,0,0,2017-06-29 21:43:40,,[],[],0
How to fix a Samsung Galaxy S7 that’s not charging http://www. thedroidway.com/fix-samsung-ga laxy-s7-not-charging/ … pic.twitter.com/AkMEa1pRNA,,585529997,0,0,2017-06-29 21:43:32,,[],[],0
Fact my iPhone 6s plus battery last longer than my Samsung galaxy s4 battery.,,760377073806483457,2,0,2017-06-29 21:43:25,,[],[],0
"Samsung Galaxy 7, Android, version 2.7.1",,102537216,0,0,2017-06-29 21:43:23,,[],[],0
Samsung Galaxy View 18.4? 32 GB Tablet (Parent) https:// canadianshoe.com/tech/shop/othe rs/samsung-galaxy-view-18-4-32-gb-tablet-parent/ …,,920447204,0,0,2017-06-29 21:43:15,,[],[],0
Smartphone Baru Buatan Korea Utara Ini 'Gabungkan' iPhone dan Samsung Galaxy http:// bit.ly/2trdsnJ pic.twitter.com/ZHNz482iIU,,490084254,0,0,2017-06-29 21:42:29,,[],[],0
The best Australian Samsung Galaxy S8 deals this month http://www. techradar.com/news/the-best- australian-samsung-galaxy-s8-deals-this-month …,,839843438577201152,0,0,2017-06-29 21:42:13,,[],[],0
I saw the Samsung Galaxy Active S7 at Best Buy tonight and I WANT but that phone isn't sold by T-Mobile,,2544989864,1,0,2017-06-29 21:41:39,,[],[],0
"How to Reset Samsung GALAXY E7 SM-E700M, https:// hardresetmyphone.com/reset-samsung- galaxy-e7-sm-e700m/ …",,714108631545946113,0,0,2017-06-29 21:41:14,,[],[],0
ICANDTNRBREATHE MY UNCLE WAS LIKE I BET I CAN SELL MY SAMSUNG GALAXY 4 FOR LIKE 500 BUCKS AND MY COUSIN WAS LIKE . pic.twitter.com/FrfH6kiblm,,706004636684066816,0,0,2017-06-29 21:41:06,,[],[],0
ROM Ti?ng Vi?t Cho Samsung Galaxy J5 Prime SM-G570Y/DS https:// unlockvungtau.wordpress.com/2017/06/30/rom -tieng-viet-cho-samsung-galaxy-j5-prime-sm-g570yds/ … pic.twitter.com/0Y9mWypc5m,,823736026900217856,0,0,2017-06-29 21:39:57,,[],[],0
Samsung Galaxy J1 Mini 8GB (White) with Free 32GB microSD Me https:// goo.gl/smPz9m #lazadaph #lazadaphilippines pic.twitter.com/Wuf706Pp5V,,182732494,0,0,2017-06-29 21:39:48,,[],"['#lazadaph', '#lazadaphilippines']",0
Samsung Galaxy J5 2016 – Unboxing & First Look! (4K) http://www. youtube.com/watch?feature= player_embedded&v=05iAAeCcrfY … https://www. mobilepricenow.pk/2017/06/30/sam sung-galaxy-j5-2016-unboxing-first-look-4k/ …,,789020051613548544,0,0,2017-06-29 21:39:47,,[],[],0
The best Australian Samsung Galaxy S8 deals in June http:// ift.tt/2t6GOVD,,14225006,0,0,2017-06-29 21:39:18,,[],[],0
Now up on the auction block: Samsung Galaxy S7 edge SM-G935 - 32GB - Silver Titanium (T-Mobile) Smartphone $400.0… http:// ift.tt/2ssp4BY,,713083512241463296,0,0,2017-06-29 21:38:52,,[],[],0
Samsung Galaxy . Apple is garbage.,,793582741107384320,0,1,2017-06-29 21:38:46,,[],[],0
¿Qué Samsung Galaxy recibirán Android O? http:// fdhi.es/Pfu1lvTQ via @actualidroid @xatakandroid,,255733018,0,0,2017-06-29 21:38:33,,"['@actualidroid', '@xatakandroid']",[],0
Samsung Galaxy S8 and Galaxy S8+ Are Made for Summer; Smartphone Use Spikes in the Summer According… http:// tnc.network/samsung-galaxy -s8-galaxy-s8-made-summer-smartphone-use-spikes-summer-according-new-survey/ … via @tnc_wrapup,,4907151194,0,0,2017-06-29 21:38:31,,['@tnc_wrapup'],[],0
Buenas noches en venta Samsung Galaxy S6 usado como nuevo en su caja con todos sus accesorios… https://www. instagram.com/p/BV8g1SQlTUo/,,203713264,0,0,2017-06-29 21:36:56,,[],[],0
Samsung Galaxy S8 first look! http:// samsung.youvideo.net/?p=2512 #samsung #samsung .youvideo.net,,776784190796918785,0,0,2017-06-29 21:36:42,,[],"['#samsung', '#samsung']",0
Samsung Galaxy S7 32GB (Verizon / Straight Talk / Unlocked ATT GSM) Black Gold http:// deal.alaaexpress.com/product/samsun g-galaxy-s7-32gb-verizon-straight-talk-unlocked-att-gsm-black-gold/ … pic.twitter.com/9mHIt5ORKh,,808353738452770816,0,0,2017-06-29 21:36:27,,[],[],0
Samsung Galaxy S8+ Plus 64gb Black Factory Unlocked Brand New & Sealed Giveaway RT & Follow pic.twitter.com/ca8eYEbp1s,,757660086324068352,0,0,2017-06-29 21:36:19,,[],[],0
Samsung Galaxy Tab A 7?; 8 GB Wifi Tablet (White) SM-T280NZWAXAR https:// canadianshoe.com/tech/shop/othe rs/samsung-galaxy-tab-a-7-8-gb-wifi-tablet-white-sm-t280nzwaxar/ …,,920447204,0,0,2017-06-29 21:35:40,,[],[],0
"How to Reset Samsung GALAXY E7 SM-E700H, https:// hardresetmyphone.com/reset-samsung- galaxy-e7-sm-e700h/ …",,714108631545946113,0,0,2017-06-29 21:35:36,,[],[],0
Now up on the auction block: Samsung Galaxy S6 edge+ + SM-G928 - 32GB - Gold Platinum (Unlocked) Smartphone $155.… http:// ift.tt/2trNcJ7,,713083512241463296,0,0,2017-06-29 21:35:17,,[],[],0
I reviewed Samsung Galaxy C9 Pro 1/5. Earn Rs.40 per review #WriteShareWin http://www. mouthshut.com/review/Samsung -Galaxy-C9-Pro-review-ruopuqnrsum … via @MouthShut,,768656319599390720,0,0,2017-06-29 21:34:37,,['@MouthShut'],['#WriteShareWin'],0
??????? ?????? ?? ??????? Samsung Galaxy S3 Android. http:// youtu.be/rGmbXU6XUwE,,916468316,1,0,2017-06-29 21:34:01,,[],[],0
#terpopuler #news Samsung Galaxy Note FE Mulai Dijual 7 Juli http:// dlvr.it/PR62jJ @inilahdotcom pic.twitter.com/Jgvsc6348A,,2859263401,0,0,2017-06-29 21:33:34,,['@inilahdotcom'],"['#terpopuler', '#news']",0
http:// ift.tt/2u4Kib6 Envia con NSI CARGO http:// ift.tt/2pK2AOU Samsung Galaxy S5 SM-G900A Black AT&T Mobile (Unlocked) Smartphone LT… pic.twitter.com/QAfcylbFE8,,197439393,0,0,2017-06-29 21:32:17,,[],[],0
samsung galaxy note ???????? ??????????????????????????? 5555,,819611959431598080,0,0,2017-06-29 21:31:33,,[],[],0
Samsung Galaxy S5 SM-G900A Black AT&T Mobile (Unlocked) Smartphone LTE New Other Giveaway RT & Follow pic.twitter.com/B9acQ7ukse,,757660086324068352,0,0,2017-06-29 21:31:13,,[],[],0
Gameplay Android - NOVA Legacy - Samsung Galaxy S8: http:// youtu.be/zuQfMufBCao?a via @YouTube,,440123383,1,0,2017-06-29 21:31:01,,['@YouTube'],[],0
#Samsung #Galaxy S8 vs #LG G6: #Samsung STILL Dominates Fellow Korean Rival @Know Your Mobile .. #?????_??????? http:// lighthouseoftec.com/118951,,2660787824,0,0,2017-06-29 21:31:01,,['@Know'],"['#Samsung', '#Galaxy', '#LG', '#Samsung', '#?????_???????']",0
Samsung Galaxy Note FE Mulai Dijual 7 Juli https:// goo.gl/fb/H4UTWx,,793105676117635072,0,0,2017-06-29 21:30:29,,[],[],0
"How to Reset Samsung GALAXY E7 SM-E700F, https:// hardresetmyphone.com/reset-samsung- galaxy-e7-sm-e700f/ …",,714108631545946113,0,0,2017-06-29 21:30:15,,[],[],0
"J'aime une vidéo @YouTube : ""Changer ecran samsung galaxy s7 edge reparation vitre cassee galaxy s7 edge"" à l'adresse",,4193681249,0,0,2017-06-29 21:29:25,,['@YouTube'],[],0
she had a free show at the samsung galaxy studio at 7:30 :'))))),,935938405,0,0,2017-06-29 21:29:01,,[],[],0
RIP to my wonderful Samsung Galaxy S5 that has served me so well for almost 2 years now It's time for me to move on!,,3240700834,0,0,2017-06-29 21:28:33,,[],[],0
http:// ift.tt/2tvpaO3 Envia con NSI CARGO http:// ift.tt/2sWNeIu Samsung Galaxy S6 edge+ + SM-G928P - 32GB - Black Sapphire (Sprint+GS… pic.twitter.com/lM13Vo2dE6,,197439393,0,0,2017-06-29 21:27:29,,[],[],0
"Check out Samsung Galaxy S4 Flip Cover Orange, Green, Blue or Pink free shipping #Samsung http://www. ebay.com/itm/Samsung-Ga laxy-S4-Flip-Cover-Orange-Green-Blue-or-Pink-free-shipping-/272741754587?roken=cUgayN&soutkn=vWcZwj … via @eBay",,281840431,0,0,2017-06-29 21:25:53,,['@eBay'],['#Samsung'],0
http:// bit.ly/2tqmEbD #Technology Samsung Galaxy S8 vs LG G6: Samsung STILL Dominates Fellow Korean Rival - Know Your Mobile pic.twitter.com/9xZEpwqrm6,,24222132,0,0,2017-06-29 21:25:45,,[],['#Technology'],0
http:// izipho.net presents: COUCOU BIRD ALIEN Samsung Galaxy S8 DS https:// goo.gl/fb/p75NaD,,3844694723,0,0,2017-06-29 21:25:40,,[],[],0
Now up on the auction block: samsung galaxy s6 edge plus (free stand) $300.00 via eBay http:// ift.tt/2ssotQG,,713083512241463296,0,0,2017-06-29 21:25:13,,[],[],0
Samsung galaxy s7,,97125676,1,0,2017-06-29 21:23:32,,[],[],0
"Samsung Galaxy Note Pro 32GB, Wi-Fi + 4G (Verizon), 12.2in http:// rover.ebay.com/rover/1/711-53 200-19255-0/1?ff3=2&toolid=10039&campid=5337779346&item=302367343766&vectorid=229466&lgeo=1&utm_source=dlvr.it&utm_medium=twitter … #sale #ipad pic.twitter.com/VjeQ6PLRwu",,2725241467,0,0,2017-06-29 21:23:10,,[],"['#sale', '#ipad']",0
The best Australian Samsung Galaxy S8 deals this month https:// lmdevs.com/the-best-austr alian-samsung-galaxy-s8-deals-this-month/ … pic.twitter.com/RPx79MeWNL,,865756087118692352,0,0,2017-06-29 21:23:00,,[],[],0
"Vendo un Samsung Galaxy A3 2017 como nuevo, un mes de uso y con todos sus accesorios, RT RT RT POR FAVORRRRRR. Interesados enviar DM.",,374785221,9,15,2017-06-29 21:22:38,,[],[],0
Check out Fast Wireless Qi Charger Charging Stand Pad For Samsung Galaxy S7 S6 NOTE 5 7 #Samsung http:// cgi.ebay.com/ws/eBayISAPI.d ll?ViewItem&item=122502991310&roken=cUgayN&soutkn=xa9mPv … via @eBay,,861337971672440835,0,0,2017-06-29 21:22:35,,['@eBay'],['#Samsung'],0
Samsung Galaxy Note FE Mulai Dijual 7 Juli https:// goo.gl/fb/H4UTWx,,125324383,0,0,2017-06-29 21:22:28,,[],[],0
One Plus 5 vs Samsung Galaxy S8 - Fingerprint Speed Test. https:// youtu.be/yEyl-uHDEqg @Hyderabad https://www. instagram.com/p/BV8fI02HTuY/,,820680881744596994,0,0,2017-06-29 21:22:14,,['@Hyderabad'],[],0
* I wasn't planning on giving Christmas gifts this year until I heard about those exploding Samsung Galaxy phones.,,880160526524968960,1,0,2017-06-29 21:21:07,,[],[],0
Gostei de um vídeo @YouTube http:// youtu.be/tTLEUX4MKQM?aE xperiment … Shredding Samsung Galaxy S8 And Toys So Satisfying | The Crusher,,4851510742,0,0,2017-06-29 21:21:00,,['@YouTube'],[],0
"How to Reset Samsung GALAXY E7 SM-E7000, https:// hardresetmyphone.com/reset-samsung- galaxy-e7-sm-e7000/ …",,714108631545946113,0,0,2017-06-29 21:20:53,,[],[],0
TechieWorld: Samsung Galaxy S8 PLUS TPU Case 5.96 Delivered @TechieWorld http:// ozb.me/wlv,,6791062,0,0,2017-06-29 21:19:45,,['@TechieWorld'],[],0
"8Gigas Review: Samsung Galaxy S8 Plus, el insignia más grande de la surcoreana https://www. 8gigas.com/2017/06/29/127 51/review-samsung-galaxy-s8-plus/ … pic.twitter.com/nT1wkEyMDW",,3827509453,0,5,2017-06-29 21:19:06,,[],[],0
Lo que se sabe del #Samsung Galaxy Note 8 :... http:// i.ven.bz/hg45,,244587668,0,0,2017-06-29 21:19:00,,[],['#Samsung'],0
Samsung Galaxy J7 Prime – Top 5 Favourite Things! (4K) http://www. youtube.com/watch?feature= player_embedded&v=WP-sXF5JqWw … https://www. mobilepricenow.pk/2017/06/30/sam sung-galaxy-j7-prime-top-5-favourite-things-4k/ …,,789020051613548544,0,0,2017-06-29 21:18:28,,[],[],0
O último vazamento do Samsung Galaxy Note 8 http:// br.blastingnews.com/tecnologia/201 7/06/o-ultimo-vazamento-do-samsung-galaxy-note-8-001801801.html …,,879115321302495232,3,0,2017-06-29 21:18:23,,[],[],0
Samsung Galaxy Note FE Mulai Dijual 7 Juli http:// teknologi.inilah.com/read/detail/23 88148/samsung-galaxy-note-fe-mulai-dijual-7-juli …,,105770029,0,0,2017-06-29 21:18:12,,[],[],0
@darrenadam re iPhone I've had 4iphone models and 4 of main rival Samsung galaxy and per compatible model I've found the Galaxy's superior,,795560802619195393,0,0,2017-06-29 21:17:54,,['@darrenadam'],[],0
Samsung Galaxy J7 Pro – Smartphone T?m Trung ?áng Mua Nh?t Hi?n T?i https:// goo.gl/fb/SkfhKH,,101216128,0,0,2017-06-29 21:17:41,,[],[],0
I reviewed Samsung-Galaxy -Grand-Prim- 1/5. Earn Rs.40 per review #WriteShareWin @MouthShut http://www. mouthshut.com/review/Samsung -Galaxy-Grand-Prim--review-lnqrlqluqln …,,874978270281777152,0,0,2017-06-29 21:17:22,,['@MouthShut'],['#WriteShareWin'],0
Das Samsung Galaxy S3 Android Handy als WLAN HotSpot freigeben. http:// youtu.be/PhPtqeSfWPk,,916468316,0,0,2017-06-29 21:17:01,,[],[],0
????? Samsung Galaxy J7 Pro????7?????? http:// blogofmobile.com/article/87963,,99905668,1,1,2017-06-29 21:16:54,,[],[],0
Samsung Galaxy s5 Case-Fuchsia Camo Print Galaxy S5 Cover: Samsung Galaxy s5 Case-Fuchsia Camo Print Galaxy S5… http:// dlvr.it/PR5vQd,,178834501,0,0,2017-06-29 21:16:53,,[],[],0
I have had my Samsung Galaxy whatever for a week now. Yep still hate it. #iPhone,,2989028670,0,0,2017-06-29 21:16:20,,[],['#iPhone'],0
#Deals #Savings Samsung Galaxy Tab A Android Tablet SM-T280 8GB 7in - Black Nice http:// dlvr.it/PR5vPd pic.twitter.com/clcrhXg4PS,,759534938186194944,0,0,2017-06-29 21:16:09,,[],"['#Deals', '#Savings']",0
Link Samsung Galaxy S8 64GB Unlocked Phone - International Version (Midnight Black) https://www. amazon.com/dp/B06Y137TLR/ ref=cm_sw_r_cp_api_HxAvzbERTPH3A …,,104841383,0,0,2017-06-29 21:15:40,,[],[],0
Get The Samsung Galaxy S8 @O2 +30GB data unlimited Text/Mins £9.99 upfront £59 p/m @EzMobiles http:// tidd.ly/fd1d6206 pic.twitter.com/8jJAsdVFcY,,2485574457,0,0,2017-06-29 21:15:24,,"['@O2', '@EzMobiles']",[],0
Samsung Galaxy S6|S6 EDGE Deerskin Sleeve | KAMPENWAND | http:// etsy.me/1B5iWxE | #GalaxyS6 #GalaxyS6Edge #GalaxyS6Sleeve #Deerskin,,814783207,0,0,2017-06-29 21:15:18,,[],"['#GalaxyS6', '#GalaxyS6Edge', '#GalaxyS6Sleeve', '#Deerskin']",0
"Save 48% | Samsung Galaxy Tab A SM-T580NZKMXAR 10.1"" 16GB Tablet W/ 32 #hadith http:// ift.tt/2t6JFOj pic.twitter.com/3gSmHyLICP",,4829933945,0,0,2017-06-29 21:15:10,,[],['#hadith'],0
"How to Reset Samsung GALAXY E5 SM-E500YZ, https:// hardresetmyphone.com/reset-samsung- galaxy-e5-sm-e500yz/ …",,714108631545946113,0,0,2017-06-29 21:15:08,,[],[],0
enzioFirenze: Samsung Galaxy S8 Plus 64GB Dual SIM UNLOCKED $815 @Delivered @Quality Deals eBay http:// ozb.me/wlu,,6791062,1,1,2017-06-29 21:14:36,,"['@Delivered', '@Quality']",[],0
jaxsondomal03@gmail.com Samsung Galaxy J5(2015) Android 6.1,,800291551561666560,1,0,2017-06-29 21:14:11,,['@gmail'],[],0
Me ha gustado un vídeo de @YouTube ( http:// youtu.be/0atlxoQM1vM?a - Samsung Galaxy J2 Prime Como Mover Aplicaciones Sin ser ROOT).,,1227842419,0,0,2017-06-29 21:13:34,,['@YouTube'],[],0
Now up on the auction block: Excellent Samsung Galaxy S7 edge SM-G935A - 32GB - Silver Unlocked (At&t) $319.95 vi… http:// ift.tt/2trLBTR,,713083512241463296,0,0,2017-06-29 21:13:06,,[],[],0
[Good Deal] Grab an Orchid Grey Samsung Galaxy S8 for $663 from eBay http:// ausdroid.net/2017/06/30/goo d-deal-grab-orchid-grey-samsung-galaxy-s8-663-ebay/ … pic.twitter.com/eVQoI6kMkt,,124617996,0,0,2017-06-29 21:12:15,,[],[],0
"How to Reset Samsung GALAXY E5 SM-E500M, https:// hardresetmyphone.com/reset-samsung- galaxy-e5-sm-e500m/ …",,714108631545946113,0,0,2017-06-29 21:11:57,,[],[],0
"USA-5.8"" Samsung Galaxy Mega GT-I9152 8GB DUAL SIM UNLOCKED SMARTPHONE- White Giveaway RT & Follow pic.twitter.com/h2ghmGoadm",,757660086324068352,0,0,2017-06-29 21:11:36,,[],[],0
"[PC] Razer Blade 2016 (GTX 1060), Samsung Galaxy S7 32GB gold - http:// ift.tt/2u4KV4B",,877825052011618304,0,0,2017-06-29 21:10:33,,[],[],0
Nymeria 19 Customized Chevron With Monogram Diy Design For Samsung Galaxy S5 Hard Back Cover Case DE-7 http:// mobile.tripolemarketing.com/index.php/2017 /06/30/nymeria-19-customized-chevron-with-monogram-diy-design-for-samsung-galaxy-s5-hard-back-cover-case-de-7/ …,,198174181,0,0,2017-06-29 21:10:13,,[],[],0
"#Save 48% | Samsung Galaxy Tab A SM-T580NZKMXAR 10.1"" 16GB Tablet W/ 32 #hadith http:// ift.tt/2t6JFOj pic.twitter.com/HzAka2NNql",,4924349807,0,0,2017-06-29 21:10:12,,[],"['#Save', '#hadith']",0
@CricketSupport Hey cricket will u ever Release the Samsung galaxy s8 plus,,820889703989641216,0,0,2017-06-29 21:09:36,,['@CricketSupport'],[],0
Me gustó un video de @YouTube http:// youtu.be/WzGuNcmSTvU?a COHETE VS Samsung Galaxy S8 !! Test de destrucción EXTREMO,,400471409,0,0,2017-06-29 21:09:21,,['@YouTube'],[],0
Bajamos los precios!!! SAMSUNG GALAXY S8 $19.992 SAMSUNG GALAXY A7 $9999 SAMSUNG GALAXY A5 $8494 Aprovecha esta INCR,,848417871575343104,0,0,2017-06-29 21:08:39,,[],[],0
10w Car Charger For Samsung Galaxy : 10w Car Charger For Samsung Galaxy Voor 21.99 Euro https:// goo.gl/fb/onWAZ2,,2509813393,0,0,2017-06-29 21:07:59,,[],[],0
?} Samsung Galaxy S4 GT-I9500 16GB (Black) Unlocked SIM Free Smartphone Act now http:// ebay.to/2tJv76p pic.twitter.com/ievURsUpwH,,1352176602,0,0,2017-06-29 21:07:49,,[],[],0
? Samsung Galaxy S III GT-I9300 - 16GB - White- Unlocked - Sim Free - EU... Check It Out http:// ebay.to/2tniKQw pic.twitter.com/72jx1X0ypX,,1352176602,0,0,2017-06-29 21:07:39,,[],[],0
"#Deal Save 48% | Samsung Galaxy Tab A SM-T580NZKMXAR 10.1"" 16GB Tablet W/ 32 #hadith http:// ift.tt/2t6JFOj pic.twitter.com/4eSI0AHcMG",,4126771102,0,0,2017-06-29 21:07:23,,[],"['#Deal', '#hadith']",0
?} SAMSUNG GALAXY J3 (2016) SM-J320F DS BLACK 8GB DUAL SIM 4G SIMFREE- BR... Daily Deal http:// ebay.to/2uoLPbu pic.twitter.com/wRaEvaaHqM,,1352176602,0,0,2017-06-29 21:06:59,,[],[],0
#Win a Samsung Galaxy Tab A Tablet from Mamas Geeky so you can play the NEW #SnoopyPop game! #giveaway #mobilegaming https:// wn.nr/6qg98h,,870510974,0,0,2017-06-29 21:06:54,,[],"['#Win', '#SnoopyPop', '#giveaway', '#mobilegaming']",0
Samsung Galaxy S8+ Plus 64gb Black Factory Unlocked Brand New & Sealed pic.twitter.com/kLmv9wxJ6N,,775076571627548672,0,0,2017-06-29 21:06:29,,[],[],0
El Samsung Galaxy Note 8 podría incluir un nuevo sensor de doble cámara - androidsis http:// fb.me/8MgRGs26d,,2827085513,0,0,2017-06-29 21:06:07,,[],[],0
ROM Ti?ng Vi?t Cho Samsung Galaxy A8 2015 Model SM-A800F https:// unlockvungtau.wordpress.com/2017/06/30/rom -tieng-viet-cho-samsung-galaxy-a8-2015-model-sm-a800f/ … pic.twitter.com/HV5mjvs8A4,,823736026900217856,0,0,2017-06-29 21:06:00,,[],[],0
"Check out [Full Cover] Samsung Galaxy S7 edge screen protector ,AUSCREZICON 0.26mm 9H Temp http://www. ebay.com/itm/Full-Cover -Samsung-Galaxy-S7-edge-screen-protector-AUSCREZICON-0-26mm-9H-Temp-/152593763388?roken=cUgayN&soutkn=XMUjGf … via @eBay",,769911251610832896,0,0,2017-06-29 21:05:13,,['@eBay'],[],0
"Check out Samsung Galaxy S8 Plus Case, S8+ Case - Wydan Leather Wallet Style Case Folio Fl #Wydan http://www. ebay.com/itm/Samsung-Ga laxy-S8-Plus-Case-S8-Case-Wydan-Leather-Wallet-Style-Case-Folio-Fl-/152593763464?roken=cUgayN&soutkn=IjFCDO … via @eBay",,769911251610832896,0,0,2017-06-29 21:03:37,,['@eBay'],['#Wydan'],0
